Puesto de trabajo,Orden de p,      Cant. Producida,       Valor Est.,     Cant. Producida,    Valor Est. Producida,     Cant. Constrastada,       Valor Est. Contrastada,merma rec.,    Valor Est. Merma,c.costo,total producido,merma no recuperada
PA615-03,13365999,649992.0,3411762.52,0,0.0,692667.814,3473161.11,38218.731,118837.48,ASVC-PA615,649992.0,4457.082999999984
PA615-03,13366016,108843.0,546786.96,0,0.0,233103.749,1117347.85,2301.377,4784.83,ASVC-PA615,108843.0,121959.372
PA615-03,13366017,1073433.0,5431968.18,0,0.0,1113672.224,5377889.74,22696.668,47189.06,ASVC-PA615,1073433.0,17542.555999999866
PA615-03,13366018,2741004.0,13807396.5,185493,942289.61,3080930.953,14808956.73,74161.205,173951.6,ASVC-PA615,2926497.0,80272.74800000014
PA615-03,13366020,1870260.0,9500771.15,165564,840656.59,2122332.598,10288919.87,46176.29,101042.94,ASVC-PA615,2035824.0,40332.308000000194
PA615-03,13380648,43524.0,221945.85,0,0.0,44753.833,217915.81,920.272,1913.36,ASVC-PA615,43524.0,309.5610000000015
PC755-01,13361245,217638.0,1508002.78,0,0.0,214719.0,1270874.49,1993.244,4310.55,ASVC-PC755,217638.0,-4912.244000000006
PC755-01,13363871,134521.0,987986.82,0,0.0,139841.0,917853.39,5797.854,12538.32,ASVC-PC755,134521.0,-477.8539999999921
PC755-01,13365290,660711.0,4407345.42,0,0.0,661767.0,3984691.15,5382.813,11640.78,ASVC-PC755,660711.0,-4326.8129999999655
PC755-01,13369324,163112.0,1158268.11,0,0.0,173731.0,1094508.81,43293.361,93625.36,ASVC-PC755,163112.0,-32674.361000000004
PC755-01,13369326,462647.0,3086137.78,0,0.0,463056.0,2788194.55,3769.185,8151.14,ASVC-PC755,462647.0,-3360.1849999999977
PC755-01,13375234,211551.0,1411174.21,0,0.0,213011.0,1282601.05,1723.505,3727.22,ASVC-PC755,211551.0,-263.50500000000466
PC755-01,13375235,412219.0,2856244.81,0,0.0,412392.0,2440857.54,3132.896,6775.14,ASVC-PC755,412219.0,-2959.896000000008
PC755-01,13379187,95964.0,664929.76,0,0.0,107063.0,633682.35,781.818,1690.74,ASVC-PC755,95964.0,10317.182
PC755-02,13360001,0.0,0.0,0,0.0,0.0,0.0,691.812,1496.1,ASVC-PC755,0.0,-691.812
PC755-02,13361246,374705.0,2783949.53,0,0.0,374725.0,2315313.37,3052.721,6601.74,ASVC-PC755,374705.0,-3032.7210000000196
PC755-02,13367145,230181.0,1710178.06,0,0.0,230906.0,1426698.94,1875.287,4055.47,ASVC-PC755,230181.0,-1150.2870000000112
PC755-02,13367159,146766.0,1132948.41,0,0.0,154240.0,997089.1,1188.806,2570.88,ASVC-PC755,146766.0,6285.193999999989
PC755-02,13369330,8260.0,61369.41,0,0.0,10352.0,63961.9,2040.373,4412.47,ASVC-PC755,8260.0,51.62700000000041
PC755-02,13375237,460597.0,3191453.59,0,0.0,462508.0,2737483.2,3533.963,7642.49,ASVC-PC755,460597.0,-1622.9629999999888
PC755-02,13379189,238448.0,1652194.32,0,0.0,250693.0,1483796.78,1942.635,4201.1,ASVC-PC755,238448.0,10302.36499999999
PC755-04,13353650,2030.0,14065.77,0,0.0,0.0,0.0,0.0,0.0,ASVC-PC755,2030.0,-2030.0
PC755-04,13358122,0.0,0.0,0,0.0,0.0,0.0,217.566,470.5,ASVC-PC755,0.0,-217.566
PC755-04,13361247,381105.0,2831499.67,0,0.0,382088.0,2360807.08,3104.861,6714.5,ASVC-PC755,381105.0,-2121.8609999999753
PC755-04,13367158,495143.0,3302905.84,0,0.0,495543.0,2983808.16,4033.93,8723.7,ASVC-PC755,495143.0,-3633.929999999993
PC755-04,13369331,470996.0,3263507.69,0,0.0,471455.0,2790438.4,3837.206,8298.27,ASVC-PC755,470996.0,-3378.2060000000056
PC755-04,13375238,511959.0,3547338.27,0,0.0,515336.0,3050160.49,3949.299,8540.66,ASVC-PC755,511959.0,-572.2989999999991
PC755-04,13379190,252769.0,1751423.83,0,0.0,270017.0,1598171.22,2059.308,4453.42,ASVC-PC755,252769.0,15188.69199999998
PC755-05,13359859,0.0,0.0,0,0.0,0.0,0.0,218.926,473.44,ASVC-PC755,0.0,-218.926
PC755-05,13361210,0.0,0.0,0,0.0,0.0,0.0,232.296,502.36,ASVC-PC755,0.0,-232.296
PC755-05,13361249,369161.0,2742759.21,0,0.0,372804.0,2303444.11,3007.558,6504.07,ASVC-PC755,369161.0,635.4419999999809
PC755-05,13369327,459335.0,3182709.3,0,0.0,459630.0,2720448.9,3742.201,8092.82,ASVC-PC755,459335.0,-3447.201000000001
PC755-05,13375236,482992.0,3346627.43,0,0.0,484433.0,2867252.36,3711.926,8027.34,ASVC-PC755,482992.0,-2270.9259999999776
PC755-05,13379188,212852.0,1474840.89,0,0.0,215259.0,1274070.69,1734.104,3750.13,ASVC-PC755,212852.0,672.8960000000079
PC755-07,13358123,0.0,0.0,0,0.0,0.0,0.0,118.873,257.07,ASVC-PC755,0.0,-118.873
PC755-07,13361250,237415.0,1763924.65,0,0.0,243761.0,1506126.12,5130.325,11094.74,ASVC-PC755,237415.0,1215.6749999999884
PC755-07,13369328,160064.0,1109075.47,0,0.0,166859.0,987601.8,5962.846,12895.14,ASVC-PC755,160064.0,832.1540000000095
PC755-07,13375239,196412.0,1459284.22,0,0.0,197094.0,1217784.68,1566.136,3386.9,ASVC-PC755,196412.0,-884.1359999999986
PC755-07,13379192,29894.0,230764.35,0,0.0,29938.0,193535.1,242.14,523.65,ASVC-PC755,29894.0,-198.13999999999942
PC755-08,13349864,0.0,0.0,0,0.0,0.0,0.0,85.495,184.89,ASVC-PC755,0.0,-85.495
PC755-08,13361252,296861.0,2205591.21,0,0.0,298431.0,1843915.64,2418.525,5230.24,ASVC-PC755,296861.0,-848.5250000000233
PC755-08,13369329,338056.0,2342373.13,0,0.0,339471.0,2009254.26,2647.237,5724.89,ASVC-PC755,338056.0,-1232.2370000000228
PC755-08,13379191,58116.0,431785.05,0,0.0,66557.0,411235.71,473.47,1023.92,ASVC-PC755,58116.0,7967.529999999999
PC928-01,13361213,582862.0,4365619.15,0,0.0,584801.0,3658719.83,2914.31,6076.15,ASHE-PC929,582862.0,-975.3100000000559
PC928-01,13368124,70785.0,530177.55,0,0.0,71221.0,445583.48,353.925,737.9,ASHE-PC929,70785.0,82.07499999999709
PC928-01,13369410,613082.0,4059908.77,0,0.0,613140.0,3676651.23,3065.41,6391.19,ASHE-PC929,613082.0,-3007.4100000000326
PC928-01,13375240,525502.0,3479942.58,0,0.0,540399.0,3240464.86,2627.51,5478.17,ASHE-PC929,525502.0,12269.48999999999
PC928-02,13361214,573453.0,4295146.11,0,0.0,566986.0,3547262.97,2867.265,5978.03,ASHE-PC929,573453.0,-9334.265000000014
PC928-02,13368123,83094.0,622371.6,0,0.0,83721.0,523787.86,415.47,866.22,ASHE-PC929,83094.0,211.52999999999884
PC928-02,13369411,547183.0,3623517.04,0,0.0,547594.0,3283609.17,2735.915,5704.18,ASHE-PC929,547183.0,-2324.9150000000373
PC928-02,13375241,447648.0,2964383.28,0,0.0,447857.0,2685543.22,2238.24,4666.59,ASHE-PC929,447648.0,-2029.2399999999907
PC928-02,13380389,36202.0,271151.9,0,0.0,47055.0,294392.53,181.01,377.39,ASHE-PC929,36202.0,10671.989999999998
PC929-02,13359803,26438.0,175075.89,0,0.0,25719.0,154222.17,132.19,275.6,ASHE-PC929,26438.0,-851.1899999999987
PC929-02,13361215,189720.0,1256350.54,0,0.0,190338.0,1141348.5,948.6,1977.76,ASHE-PC929,189720.0,-330.6000000000058
PC929-02,13361216,496090.0,3312001.0,0,0.0,498383.0,3087791.52,2480.45,5171.57,ASHE-PC929,496090.0,-187.45000000001164
PC929-02,13364394,109104.0,774817.33,0,0.0,110409.0,733248.26,2220.805,4630.23,ASHE-PC929,109104.0,-915.804999999993
PC929-02,13367078,484356.0,3115508.55,0,0.0,485878.0,2963340.96,2421.78,5049.23,ASHE-PC929,484356.0,-899.7800000000279
PC929-02,13369412,578533.0,3721280.42,0,0.0,580224.0,3538751.47,2892.665,6031.02,ASHE-PC929,578533.0,-1201.6650000000373
PC929-02,13375242,527494.0,3392983.82,0,0.0,536773.0,3273746.25,2637.47,5498.93,ASHE-PC929,527494.0,6641.530000000028
PC929-02,13375243,89609.0,593402.45,0,0.0,98011.0,587716.12,448.045,934.14,ASHE-PC929,89609.0,7953.955000000002
PC987,13353039,96525.0,646241.67,0,0.0,102104.0,624521.16,5349.469,10511.01,ASTA-PC987,96525.0,229.53100000000268
PC987,13361221,335252.0,2499370.73,0,0.0,336565.0,2146086.51,1676.26,3293.64,ASTA-PC987,335252.0,-363.2600000000093
PC987,13369361,463420.0,3102629.38,0,0.0,463605.0,2835649.16,2317.1,4552.8,ASTA-PC987,463420.0,-2132.0999999999767
PC987,13375244,513527.0,3438099.2,0,0.0,513527.0,3140998.15,2567.635,5045.07,ASTA-PC987,513527.0,-2567.6350000000093
PC987,13380083,83063.0,556112.58,0,0.0,90515.0,553636.82,415.315,816.04,ASTA-PC987,83063.0,7036.684999999998
PC987-02,13358124,28329.0,189664.65,0,0.0,27149.0,166057.4,141.645,278.31,ASTA-PC987,28329.0,-1321.6450000000004
PC987-02,13361222,225573.0,1681691.79,0,0.0,227076.0,1447936.48,1127.865,2216.11,ASTA-PC987,225573.0,375.1350000000093
PC987-02,13367077,542233.0,3555345.88,0,0.0,542829.0,3375869.89,2711.165,5327.1,ASTA-PC987,542233.0,-2115.1650000000373
PC987-02,13371096,578607.0,3793845.08,0,0.0,587174.0,3651652.82,6239.254,12259.31,ASTA-PC987,578607.0,2327.746000000043
PC987-02,13375345,337848.0,2261915.98,0,0.0,344400.0,2106529.42,1689.24,3319.15,ASTA-PC987,337848.0,4862.760000000009
PC987-02,13375346,328655.0,2154944.86,0,0.0,354620.0,2205392.5,1643.275,3228.82,ASTA-PC987,328655.0,24321.724999999977
PC987-04,13351806,51326.0,402315.75,0,0.0,51809.0,331814.71,274.203,538.76,ASTA-PC987,51326.0,208.79699999999866
PC987-04,13361223,130155.0,1012103.53,0,0.0,131333.0,831150.09,657.354,1291.61,ASTA-PC987,130155.0,520.6459999999934
PC987-04,13369362,110941.0,827087.26,0,0.0,112435.0,716935.05,782.527,1537.57,ASTA-PC987,110941.0,711.4729999999981
PC987-04,13369406,135220.0,905307.3,0,0.0,135662.0,829779.29,676.1,1328.46,ASTA-PC987,135220.0,-234.10000000000582
PC987-04,13376234,187802.0,1257347.41,0,0.0,188735.0,1154401.41,939.01,1845.03,ASTA-PC987,187802.0,-6.010000000009313
PC987-04,13380385,20634.0,153830.59,0,0.0,25369.0,161763.91,103.17,202.72,ASTA-PC987,20634.0,4631.830000000002
PC987-05,13355464,22144.0,148255.62,0,0.0,19742.0,120752.34,110.72,217.55,ASTA-PC987,22144.0,-2512.720000000001
PC987-05,13361224,310808.0,2073959.67,0,0.0,312064.0,1981291.21,1554.04,3053.47,ASTA-PC987,310808.0,-298.03999999997905
PC987-05,13365285,71251.0,482939.95,0,0.0,71476.0,426133.48,356.255,700.0,ASTA-PC987,71251.0,-131.25500000000466
PC987-05,13365289,456898.0,3087104.5,0,0.0,457044.0,2944277.43,2284.49,4488.71,ASTA-PC987,456898.0,-2138.4899999999907
PC987-05,13369363,248648.0,1757787.21,0,0.0,250183.0,1547453.79,1243.24,2442.79,ASTA-PC987,248648.0,291.7600000000093
PC987-05,13369364,5130.0,35148.09,0,0.0,7181.0,46260.01,2022.532,3974.01,ASTA-PC987,5130.0,28.467999999999847
PC987-05,13369405,50089.0,344610.85,0,0.0,50412.0,319977.6,250.445,492.09,ASTA-PC987,50089.0,72.55500000000029
PC987-05,13373984,33426.0,248541.0,0,0.0,33628.0,208003.98,167.13,328.38,ASTA-PC987,33426.0,34.87000000000262
PC987-05,13376235,38606.0,258469.84,0,0.0,42541.0,260202.88,193.03,379.28,ASTA-PC987,38606.0,3741.970000000001
PC987-05,13380386,11199.0,87782.71,0,0.0,16770.0,111653.99,55.995,110.02,ASTA-PC987,11199.0,5515.005000000001
PL600,13351497,533606.0,4043420.75,790,5986.26,578165.0,2976682.5,35097.075,73174.95,ASNA-PL600,534396.0,8671.925000000047
PL600,13351502,12977.0,95791.94,0,0.0,16800.0,86494.8,3570.678,7444.61,ASNA-PL600,12977.0,252.32200000000012
PL600,13351503,2829.0,20625.61,0,0.0,4212.0,21221.53,1320.1,2752.31,ASNA-PL600,2829.0,62.90000000000009
PL600,13357697,1302612.0,8970971.51,29522,223025.73,1485432.0,7624053.92,131016.829,273160.9,ASNA-PL600,1332134.0,22281.17100000009
PL600,13357698,241011.0,1659821.02,9895,74752.37,272376.0,1397983.44,17384.054,36244.54,ASNA-PL600,250906.0,4085.9459999999963
PL600,13366412,108500.0,700961.03,8279,53486.22,124956.0,640736.03,6302.3,13139.85,ASNA-PL600,116779.0,1874.699999999997
PL600,13366413,2687.0,17159.64,0,0.0,2808.0,14147.69,78.4,163.46,ASNA-PL600,2687.0,42.59999999999991
PL600,13366414,86631.0,575843.18,653,4340.54,94068.0,480668.66,5372.9,11202.12,ASNA-PL600,87284.0,1411.1000000000058
PL600,13366415,2671.0,17555.9,0,0.0,2808.0,14147.69,94.4,196.81,ASNA-PL600,2671.0,42.59999999999991
PL600,13366416,2033.0,13124.62,0,0.0,2808.0,14348.32,732.4,1527.0,ASNA-PL600,2033.0,42.59999999999991
PL600,13366417,212130.0,1369466.66,16037,103531.5,245700.0,1279472.36,13847.5,28871.07,ASNA-PL600,228167.0,3685.5
PL600,13366418,15384.0,98172.82,0,0.0,16848.0,84886.12,1211.4,2525.68,ASNA-PL600,15384.0,252.60000000000036
PL600,13366419,92663.0,622604.47,1757,11805.32,105300.0,538061.93,9300.5,19390.89,ASNA-PL600,94420.0,1579.5
PL600,13366420,4420.0,29369.67,0,0.0,5616.0,28295.37,1111.8,2318.02,ASNA-PL600,4420.0,84.19999999999982
PL600,13366421,101687.0,686508.28,0,0.0,110916.0,566758.57,7565.3,15773.12,ASNA-PL600,101687.0,1663.699999999997
PL600,13366422,10799.0,72103.75,0,0.0,11232.0,56590.75,264.6,551.67,ASNA-PL600,10799.0,168.39999999999964
PL600,13366423,5559.0,36157.64,0,0.0,5616.0,28696.64,0.0,0.0,ASNA-PL600,5559.0,57.0
PL600,13366424,207492.0,1349598.5,6428,38346.21,237276.0,1212432.88,19796.3,41273.91,ASNA-PL600,213920.0,3559.7000000000116
PL600,13366585,0.0,0.0,3928,25257.19,4212.0,21221.53,221.1,460.98,ASNA-PL600,3928.0,62.90000000000009
PL600,13366586,265671.0,1803077.16,2190,14863.27,300456.0,1535270.04,28088.8,58563.18,ASNA-PL600,267861.0,4506.200000000012
PL600,13366587,2676.0,17962.87,0,0.0,2808.0,14147.68,89.4,186.39,ASNA-PL600,2676.0,42.59999999999991
PL600,13366588,84567.0,772809.6,5582,51010.72,106704.0,545236.09,14954.2,31178.46,ASNA-PL600,90149.0,1600.800000000003
PL600,13366590,91292.0,683798.92,6986,49329.42,108974.0,600409.69,9061.043,18891.64,ASNA-PL600,98278.0,1634.9569999999949
PL600,13366591,133989.0,928053.35,1108,6328.2,148120.0,816090.85,10801.369,22520.1,ASNA-PL600,135097.0,2221.630999999994
PL600,13366592,63211.0,444798.14,32952,231874.01,116288.0,653029.21,18380.895,38322.88,ASNA-PL600,96163.0,1744.104999999996
PL600,13366593,373903.0,2612527.59,33117,231394.44,435896.0,2401638.78,22338.422,46574.05,ASNA-PL600,407020.0,6537.5779999999795
PL600,13366594,48025.0,358118.1,0,0.0,52900.0,291461.02,4081.846,8510.36,ASNA-PL600,48025.0,793.1540000000023
PL600,13366595,192941.0,1357671.7,0,0.0,204820.0,1150191.29,8806.536,18361.0,ASNA-PL600,192941.0,3072.464000000007
PL600,13366596,60598.0,497919.81,63968,525610.32,149930.0,841949.9,23115.04,48193.23,ASNA-PL600,124566.0,2248.959999999992
PL600,13366598,50256.0,392782.31,0,0.0,53157.0,298509.51,2104.488,4387.7,ASNA-PL600,50256.0,796.5120000000024
PL600,13366599,115740.0,951008.95,0,0.0,121426.0,681882.27,3864.187,8056.55,ASNA-PL600,115740.0,1821.8129999999946
PL600,13366600,105834.0,869613.63,0,0.0,126524.0,710510.69,18792.928,39181.93,ASNA-PL600,105834.0,1897.0720000000001
PL600,13367109,1355860.0,9737886.55,0,0.0,1488039.0,7637434.42,109858.36,229046.99,ASNA-PL600,1355860.0,22320.639999999898
PL600,13376552,153733.0,1112342.87,1058,7655.21,172692.0,882421.57,15310.1,31920.48,ASNA-PL600,154791.0,2590.899999999994
PL600,13376553,95891.0,669535.89,913,6374.8,105300.0,538061.93,6916.5,14420.42,ASNA-PL600,96804.0,1579.5
PL600,13376554,155891.0,1088471.48,0,0.0,171288.0,875247.42,12827.4,26744.23,ASNA-PL600,155891.0,2569.600000000006
PL600,13376555,5425.0,37475.67,0,0.0,5616.0,28295.37,106.35,221.74,ASNA-PL600,5425.0,84.64999999999964
PL600,13376556,39138.0,275126.07,0,0.0,39312.0,200876.44,0.0,0.0,ASNA-PL600,39138.0,174.0
PL600,13376557,1031829.0,7253386.78,6598,44422.63,1123200.0,5739327.29,67925.0,141618.88,ASNA-PL600,1038427.0,16848.0
PL600,13376559,699035.0,4913964.45,2081,14628.68,755352.0,3859697.57,42905.6,89455.16,ASNA-PL600,701116.0,11330.400000000023
PL600,13376560,169139.0,1281657.45,0,0.0,383719.0,1975577.25,3375.944,7038.61,ASNA-PL600,169139.0,211204.05599999998
PL600,13376561,11372.0,83944.37,0,0.0,12033.0,61951.9,480.737,1002.3,ASNA-PL600,11372.0,180.26300000000083
PL600,13376563,353165.0,2446056.08,9780,67737.25,381888.0,1951371.29,13214.4,27551.1,ASNA-PL600,362945.0,5728.599999999977
PL600,13376565,2722.0,18650.6,0,0.0,2808.0,14147.69,43.884,91.49,ASNA-PL600,2722.0,42.115999999999985
PL611,13351497,533606.0,4043420.75,790,5986.26,578165.0,2976682.5,35097.075,73174.95,ASNA-PL611,534396.0,8671.925000000047
PL611,13351502,12977.0,95791.94,0,0.0,16800.0,86494.8,3570.678,7444.61,ASNA-PL611,12977.0,252.32200000000012
PL611,13351503,2829.0,20625.61,0,0.0,4212.0,21221.53,1320.1,2752.31,ASNA-PL611,2829.0,62.90000000000009
PL611,13357697,1302612.0,8970971.51,29522,223025.73,1485432.0,7624053.92,131016.829,273160.9,ASNA-PL611,1332134.0,22281.17100000009
PL611,13357698,241011.0,1659821.02,9895,74752.37,272376.0,1397983.44,17384.054,36244.54,ASNA-PL611,250906.0,4085.9459999999963
PL611,13366412,108500.0,700961.03,8279,53486.22,124956.0,640736.03,6302.3,13139.85,ASNA-PL611,116779.0,1874.699999999997
PL611,13366413,2687.0,17159.64,0,0.0,2808.0,14147.69,78.4,163.46,ASNA-PL611,2687.0,42.59999999999991
PL611,13366414,86631.0,575843.18,653,4340.54,94068.0,480668.66,5372.9,11202.12,ASNA-PL611,87284.0,1411.1000000000058
PL611,13366415,2671.0,17555.9,0,0.0,2808.0,14147.69,94.4,196.81,ASNA-PL611,2671.0,42.59999999999991
PL611,13366416,2033.0,13124.62,0,0.0,2808.0,14348.32,732.4,1527.0,ASNA-PL611,2033.0,42.59999999999991
PL611,13366417,212130.0,1369466.66,16037,103531.5,245700.0,1279472.36,13847.5,28871.07,ASNA-PL611,228167.0,3685.5
PL611,13366418,15384.0,98172.82,0,0.0,16848.0,84886.12,1211.4,2525.68,ASNA-PL611,15384.0,252.60000000000036
PL611,13366419,92663.0,622604.47,1757,11805.32,105300.0,538061.93,9300.5,19390.89,ASNA-PL611,94420.0,1579.5
PL611,13366420,4420.0,29369.67,0,0.0,5616.0,28295.37,1111.8,2318.02,ASNA-PL611,4420.0,84.19999999999982
PL611,13366421,101687.0,686508.28,0,0.0,110916.0,566758.57,7565.3,15773.12,ASNA-PL611,101687.0,1663.699999999997
PL611,13366422,10799.0,72103.75,0,0.0,11232.0,56590.75,264.6,551.67,ASNA-PL611,10799.0,168.39999999999964
PL611,13366423,5559.0,36157.64,0,0.0,5616.0,28696.64,0.0,0.0,ASNA-PL611,5559.0,57.0
PL611,13366424,207492.0,1349598.5,6428,38346.21,237276.0,1212432.88,19796.3,41273.91,ASNA-PL611,213920.0,3559.7000000000116
PL611,13366585,0.0,0.0,3928,25257.19,4212.0,21221.53,221.1,460.98,ASNA-PL611,3928.0,62.90000000000009
PL611,13366586,265671.0,1803077.16,2190,14863.27,300456.0,1535270.04,28088.8,58563.18,ASNA-PL611,267861.0,4506.200000000012
PL611,13366587,2676.0,17962.87,0,0.0,2808.0,14147.68,89.4,186.39,ASNA-PL611,2676.0,42.59999999999991
PL611,13366588,84567.0,772809.6,5582,51010.72,106704.0,545236.09,14954.2,31178.46,ASNA-PL611,90149.0,1600.800000000003
PL611,13366590,91292.0,683798.92,6986,49329.42,108974.0,600409.69,9061.043,18891.64,ASNA-PL611,98278.0,1634.9569999999949
PL611,13366591,133989.0,928053.35,1108,6328.2,148120.0,816090.85,10801.369,22520.1,ASNA-PL611,135097.0,2221.630999999994
PL611,13366592,63211.0,444798.14,32952,231874.01,116288.0,653029.21,18380.895,38322.88,ASNA-PL611,96163.0,1744.104999999996
PL611,13366593,373903.0,2612527.59,33117,231394.44,435896.0,2401638.78,22338.422,46574.05,ASNA-PL611,407020.0,6537.5779999999795
PL611,13366594,48025.0,358118.1,0,0.0,52900.0,291461.02,4081.846,8510.36,ASNA-PL611,48025.0,793.1540000000023
PL611,13366595,192941.0,1357671.7,0,0.0,204820.0,1150191.29,8806.536,18361.0,ASNA-PL611,192941.0,3072.464000000007
PL611,13366596,60598.0,497919.81,63968,525610.32,149930.0,841949.9,23115.04,48193.23,ASNA-PL611,124566.0,2248.959999999992
PL611,13366598,50256.0,392782.31,0,0.0,53157.0,298509.51,2104.488,4387.7,ASNA-PL611,50256.0,796.5120000000024
PL611,13366599,115740.0,951008.95,0,0.0,121426.0,681882.27,3864.187,8056.55,ASNA-PL611,115740.0,1821.8129999999946
PL611,13366600,105834.0,869613.63,0,0.0,126524.0,710510.69,18792.928,39181.93,ASNA-PL611,105834.0,1897.0720000000001
PL611,13367109,1355860.0,9737886.55,0,0.0,1488039.0,7637434.42,109858.36,229046.99,ASNA-PL611,1355860.0,22320.639999999898
PL611,13376552,153733.0,1112342.87,1058,7655.21,172692.0,882421.57,15310.1,31920.48,ASNA-PL611,154791.0,2590.899999999994
PL611,13376553,95891.0,669535.89,913,6374.8,105300.0,538061.93,6916.5,14420.42,ASNA-PL611,96804.0,1579.5
PL611,13376554,155891.0,1088471.48,0,0.0,171288.0,875247.42,12827.4,26744.23,ASNA-PL611,155891.0,2569.600000000006
PL611,13376555,5425.0,37475.67,0,0.0,5616.0,28295.37,106.35,221.74,ASNA-PL611,5425.0,84.64999999999964
PL611,13376556,39138.0,275126.07,0,0.0,39312.0,200876.44,0.0,0.0,ASNA-PL611,39138.0,174.0
PL611,13376557,1031829.0,7253386.78,6598,44422.63,1123200.0,5739327.29,67925.0,141618.88,ASNA-PL611,1038427.0,16848.0
PL611,13376559,699035.0,4913964.45,2081,14628.68,755352.0,3859697.57,42905.6,89455.16,ASNA-PL611,701116.0,11330.400000000023
PL611,13376560,169139.0,1281657.45,0,0.0,383719.0,1975577.25,3375.944,7038.61,ASNA-PL611,169139.0,211204.05599999998
PL611,13376561,11372.0,83944.37,0,0.0,12033.0,61951.9,480.737,1002.3,ASNA-PL611,11372.0,180.26300000000083
PL611,13376563,353165.0,2446056.08,9780,67737.25,381888.0,1951371.29,13214.4,27551.1,ASNA-PL611,362945.0,5728.599999999977
PL611,13376565,2722.0,18650.6,0,0.0,2808.0,14147.69,43.884,91.49,ASNA-PL611,2722.0,42.115999999999985
PL616,13351497,533606.0,4043420.75,790,5986.26,578165.0,2976682.5,35097.075,73174.95,ASNA-PL616,534396.0,8671.925000000047
PL616,13351502,12977.0,95791.94,0,0.0,16800.0,86494.8,3570.678,7444.61,ASNA-PL616,12977.0,252.32200000000012
PL616,13351503,2829.0,20625.61,0,0.0,4212.0,21221.53,1320.1,2752.31,ASNA-PL616,2829.0,62.90000000000009
PL616,13357697,1302612.0,8970971.51,29522,223025.73,1485432.0,7624053.92,131016.829,273160.9,ASNA-PL616,1332134.0,22281.17100000009
PL616,13357698,241011.0,1659821.02,9895,74752.37,272376.0,1397983.44,17384.054,36244.54,ASNA-PL616,250906.0,4085.9459999999963
PL616,13366412,108500.0,700961.03,8279,53486.22,124956.0,640736.03,6302.3,13139.85,ASNA-PL616,116779.0,1874.699999999997
PL616,13366413,2687.0,17159.64,0,0.0,2808.0,14147.69,78.4,163.46,ASNA-PL616,2687.0,42.59999999999991
PL616,13366414,86631.0,575843.18,653,4340.54,94068.0,480668.66,5372.9,11202.12,ASNA-PL616,87284.0,1411.1000000000058
PL616,13366415,2671.0,17555.9,0,0.0,2808.0,14147.69,94.4,196.81,ASNA-PL616,2671.0,42.59999999999991
PL616,13366416,2033.0,13124.62,0,0.0,2808.0,14348.32,732.4,1527.0,ASNA-PL616,2033.0,42.59999999999991
PL616,13366417,212130.0,1369466.66,16037,103531.5,245700.0,1279472.36,13847.5,28871.07,ASNA-PL616,228167.0,3685.5
PL616,13366418,15384.0,98172.82,0,0.0,16848.0,84886.12,1211.4,2525.68,ASNA-PL616,15384.0,252.60000000000036
PL616,13366419,92663.0,622604.47,1757,11805.32,105300.0,538061.93,9300.5,19390.89,ASNA-PL616,94420.0,1579.5
PL616,13366420,4420.0,29369.67,0,0.0,5616.0,28295.37,1111.8,2318.02,ASNA-PL616,4420.0,84.19999999999982
PL616,13366421,101687.0,686508.28,0,0.0,110916.0,566758.57,7565.3,15773.12,ASNA-PL616,101687.0,1663.699999999997
PL616,13366422,10799.0,72103.75,0,0.0,11232.0,56590.75,264.6,551.67,ASNA-PL616,10799.0,168.39999999999964
PL616,13366423,5559.0,36157.64,0,0.0,5616.0,28696.64,0.0,0.0,ASNA-PL616,5559.0,57.0
PL616,13366424,207492.0,1349598.5,6428,38346.21,237276.0,1212432.88,19796.3,41273.91,ASNA-PL616,213920.0,3559.7000000000116
PL616,13366585,0.0,0.0,3928,25257.19,4212.0,21221.53,221.1,460.98,ASNA-PL616,3928.0,62.90000000000009
PL616,13366586,265671.0,1803077.16,2190,14863.27,300456.0,1535270.04,28088.8,58563.18,ASNA-PL616,267861.0,4506.200000000012
PL616,13366587,2676.0,17962.87,0,0.0,2808.0,14147.68,89.4,186.39,ASNA-PL616,2676.0,42.59999999999991
PL616,13366588,84567.0,772809.6,5582,51010.72,106704.0,545236.09,14954.2,31178.46,ASNA-PL616,90149.0,1600.800000000003
