item_num,inventory_type,COST,sell_price,SBU TYPE,ROYALTY FEE,prod_line code,LICENSOR,product line,qty_in_transit units,qty_due_maker units,qty_on_hand units,ATS units,description_long,LAST REC DATE,AGE OF INVENTORY DAYS,AGE OF INVENTORY YEAR,commodity code,class,Sub-Class,gender_id,GENDER GROUP
12092555,Stock,$88.32 ,$165.00 ,HOUSE,,LU  ,,LULU,0,"3,600",0,"3,600",SWIRLY GIRL TOTE,February-09,"2,860","7 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Damage,$60.14 ,$90.12 ,LICENSE,2.0%,N7  ,LATQ,LATIQUE,0,0,159,159,CELIA CLUTCH,March-11,"2,102","5 years, 9 months",CT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$266.64 ,$491.52 ,LICENSE,2.0%,PM  ,LATQ,PLUM,0,0,291,291,NAPPA DBL ZIP,May-11,"2,041","5 years, 7 months",FW,BAGS,SMALL LEATHER,Ladies,LADIES
12067111,Damage,$112.63 ,$217.20 ,HOUSE,,LU  ,,LULU,0,0,2,2,QUILTED TWIN PRINT LG DOME DUFFLE ,January-13,"1,430","3 years, 11 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12036303,Damage,$19.61 ,$36.96 ,HOUSE,,LN  ,,LULU,0,0,446,9,PVC CLAMP CLUTCH,January-13,"1,430","3 years, 11 months",CT,BAGS,BAGS,Ladies,LADIES
12085128,Damage,$51.93 ,$88.32 ,PRIVATE LABEL,,JB  ,,JOE BOXER,0,0,147,147,ASST QUILTED PRINTED BAGS ,May-13,"1,310","3 years, 7 months",BG,BAGS,BAGS,Ladies,LADIES
12041980,Damage,$170.86 ,$316.08 ,HOUSE,,LU  ,,LULU,0,0,2,2,QUILTED TWIN PRINT WEEKENDER DUFFLE,September-13,"1,187","3 years, 3 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12041980,Damage,$170.86 ,$331.44 ,HOUSE,,LU  ,,LULU,0,0,2,2,QUILTED TWIN PRINT WEEKENDER DUFFLE,December-13,"1,096","3 years, 0 months",DF,BAGS,LUGGAGE,Ladies,LADIES
28715996,Stock,$142.87 ,$224.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CASA BLANCA TOTE,January-14,"1,065","2 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$144.36 ,$227.52 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,91,91,MARCITA SATCHEL,January-14,"1,065","2 years, 11 months",SA,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$599.64 ,$909.48 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,SYDNEY SATCHEL,January-14,"1,065","2 years, 11 months",SA,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$185.50 ,$277.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,200,200,MINI CROSSBODY,January-14,"1,065","2 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$460.93 ,$690.60 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,GMMA DRWSTRNG,January-14,"1,065","2 years, 11 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$593.42 ,"$1,013.64 ",LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,SYDNEYSATCHELBK,January-14,"1,065","2 years, 11 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$593.99 ,"$1,014.60 ",LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,SYNDEYBUCKETRD,January-14,"1,065","2 years, 11 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$87.61 ,$135.96 ,LICENSE,2.0%,C7  ,LATQ,COLLECTION B,0,0,13,13,CAPTAIN MAJOR F,February-14,"1,034","2 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$137.72 ,$210.48 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,1,1,TANNER TOTE,February-14,"1,034","2 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$134.99 ,$209.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,3,3,PIPER TOTE- COFFEE,February-14,"1,034","2 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$548.47 ,$824.04 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,5,5,JAGGER COLORBLOCK TOTE,February-14,"1,034","2 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$147.00 ,$220.32 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,328,328,MINI CROSSBODY,February-14,"1,034","2 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28916038,Stock,$166.37 ,$252.36 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,ELENA N/S STITCH CROSSBODY ,February-14,"1,034","2 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$593.99 ,"$1,014.60 ",LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,SYDNEYBUCKETBK,February-14,"1,034","2 years, 10 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$72.56 ,$111.36 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,1,1,COATDCNVSTOTE,February-14,"1,034","2 years, 10 months",BG,BAGS,BAGS,Ladies,LADIES
12100614,Close Out,$35.14 ,$64.32 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,140,140,METAL CLIP BAR LEOPARD PRINT PU DBL GUSS,February-14,"1,034","2 years, 10 months",WT,BAGS,WALLET,Ladies,LADIES
12014769,Damage,$47.72 ,$83.04 ,HOUSE,,LU  ,,LULU,0,0,6,6,GLITZ CANVAS ZIP AROUND WALLET,February-14,"1,034","2 years, 10 months",WT,BAGS,WALLET,Ladies,LADIES
114567893,Close Out,$164.98 ,$261.24 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,131,131,TAMARIA TOTE,March-14,"1,006","2 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$185.54 ,$277.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,145,145,MINI CROSSBODY,March-14,"1,006","2 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$276.50 ,$416.28 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,149,149,CROSSBODY ORGAN,March-14,"1,006","2 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$491.61 ,$862.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,MELANIETOTEMU,March-14,"1,006","2 years, 9 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,"$3,495.46 ","$1,175.76 ",LICENSE,2.0%,R7  ,LATQ,SPECIAL MARKETS,0,12,0,12,SOHO TOTE,March-14,"1,006","2 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$44.45 ,$69.60 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,153,153,COATED CANVAS,March-14,"1,006","2 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
12095258,Damage,$46.41 ,$58.56 ,PRIVATE LABEL,,VE  ,,CATO VERSONA ACCESSORIES ,0,0,2,2,CORE WASHED TWIN PRINT CANVAS WRISTLET,March-14,"1,006","2 years, 9 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
12100669,Stock,$58.70 ,$98.04 ,PRIVATE LABEL,,CF  ,,CURFEW ,0,0,332,332,POLKA HEART PRINT W/SEQUINS MINI BACKPK ,March-14,"1,006","2 years, 9 months",BP,BAGS,BAGS,Ladies,LADIES
12024877,Close Out,$42.49 ,$76.56 ,HOUSE,,LU  ,,LULU,0,0,29,29,MTLC PU FLAP XBODY W/MIRROR ,March-14,"1,006","2 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
12106662,Stock,$75.83 ,$127.80 ,HOUSE,,LU  ,,LULU,0,0,153,153,TIE DYE PRINT POLY CANVAS W/PU HANDLE T,March-14,"1,006","2 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
12106662,Made to Order,$74.17 ,$127.80 ,HOUSE,,LU  ,,LULU,0,0,253,253,LEOPARD PRINT POLY CANVAS W/PU HANDLE T,March-14,"1,006","2 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
12107381,Made to Order,$98.13 ,$153.72 ,HOUSE,,LU  ,,LULU,0,0,"1,902","1,902",ASST PRINTED NUBBY CANVAS BACKPACK ,March-14,"1,006","2 years, 9 months",BP,BAGS,BAGS,Ladies,LADIES
27898334,Close Out,$166.60 ,$130.92 ,PRIVATE LABEL,,MM  ,,MINICCI LADIES BLACK,0,0,192,192,ELENA BLACK TOTE ,March-14,"1,006","2 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28716303,Stock,$3.23 ,$210.48 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,1,1,MENDOZA TOTE,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$164.66 ,$249.60 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,3,3,LOGAN TOTE,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$151.58 ,$229.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,95,95,LOGAN TOTE,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$134.99 ,$209.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,3,3,PIPER TOTE- INK,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$609.64 ,$933.00 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,SIMONE TOTE,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$229.26 ,$422.76 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,DOUBLE ZIP AROU,April-14,975,"2 years, 8 months",FW,BAGS,SMALL LEATHER,Ladies,LADIES
114567893,Close Out,$112.23 ,$172.56 ,LICENSE,2.0%,PM  ,LATQ,PLUM,0,0,8,8,ENDLSS4PSTRTOTE,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$568.13 ,$956.88 ,LICENSE,2.0%,R7  ,LATQ,SPECIAL MARKETS,0,12,0,12,NOLITA TOTE,April-14,975,"2 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
12099641,Stock,$135.86 ,$288.48 ,HOUSE,,LU  ,,LULU,0,0,75,75,QUILTED POLY CANVAS DUFFLE (NORDSTROM) ,April-14,975,"2 years, 8 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12079397,Damage,$36.17 ,$63.72 ,HOUSE,,LU  ,,LULU,0,0,2,2,TWIN PRINTS CHECKBOOK WALLET,April-14,975,"2 years, 8 months",WT,BAGS,WALLET,Ladies,LADIES
114567893,Stock,$156.94 ,$251.04 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,LOGAN TOTE,May-14,945,"2 years, 7 months",TT,BAGS,BAGS,Ladies,LADIES
28916038,Stock,$166.37 ,$252.36 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,ELENA N/S STITCH CROSSBODY ,May-14,945,"2 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$593.42 ,"$1,013.64 ",LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,SYDNEYSATCHELRD,May-14,945,"2 years, 7 months",BG,BAGS,BAGS,Ladies,LADIES
12096407,Stock,$22.02 ,$41.52 ,PRIVATE LABEL,,GU  ,,GUESS? ,0,0,136,136,GUESS PU COIN PURSE W/KEY RING ,May-14,945,"2 years, 7 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12024877,Close Out,$43.09 ,$77.64 ,HOUSE,,LU  ,,LULU,0,0,11,11,MTLC PU FLAP XBODY W/MIRROR ,May-14,945,"2 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
12098935,Close Out,$58.67 ,$94.44 ,HOUSE,,LU  ,,LULU,0,0,8,8,FRINGE & BRAID PU XBODY ,May-14,945,"2 years, 7 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$117.70 ,$184.44 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,192,192,SAVOY 4POSTER,June-14,914,"2 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$575.93 ,$873.60 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,HAILEY SATCHEL,June-14,914,"2 years, 6 months",SA,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$276.50 ,$416.28 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,224,224,CROSSBODY ORGA,June-14,914,"2 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$180.06 ,$294.96 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,LIA 3/4 ZIP WALLET LEATHER-RED,June-14,914,"2 years, 6 months",WT,BAGS,WALLET,Ladies,LADIES
114567893,Close Out,$75.62 ,$115.68 ,LICENSE,2.0%,S7  ,LATQ,SPECIAL MARKETS,0,0,12,12,COATDCNVS STRPE,June-14,914,"2 years, 6 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$63.24 ,$100.56 ,LICENSE,2.0%,S7  ,LATQ,SPECIAL MARKETS,0,0,11,11,CONVERTIBLE HOB,June-14,914,"2 years, 6 months",HO,BAGS,BAGS,Ladies,LADIES
12106662,Close Out,$73.43 ,$131.04 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,0,150,150,LEOPARD PRINT POLY CANVAS W/PU HANDLE T,June-14,914,"2 years, 6 months",TT,BAGS,BAGS,Ladies,LADIES
12098935,Made to Order,$57.15 ,$91.68 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,2,0,2,FRINGE & BRAID PU XBODY ,June-14,914,"2 years, 6 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$146.60 ,$223.44 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,PIPER TOTE,July-14,884,"2 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$135.90 ,$210.60 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,18,18,FAIRFAX SATCH,July-14,884,"2 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$58.08 ,$88.56 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,LUX PUNK QUILTE,July-14,884,"2 years, 5 months",CT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$220.98 ,$387.48 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,5,5,SYDNYEYMINIRD,July-14,884,"2 years, 5 months",BG,BAGS,BAGS,Ladies,LADIES
12096407,Close Out,$18.62 ,$35.16 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,140,140,CHEVRON PERF COIN PURSE W/KEY RING ,July-14,884,"2 years, 5 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12099641,Stock,$135.86 ,$288.48 ,HOUSE,,LU  ,,LULU,0,0,92,92,QUILTED POLY CANVAS DUFFLE (NORDSTROM) ,July-14,884,"2 years, 5 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12106470,Stock,$185.54 ,$359.16 ,HOUSE,,LU  ,,LULU,0,0,54,54,TWIN PRINTED GYM DANDY DUFFLE ,July-14,884,"2 years, 5 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12079397,Stock,$36.17 ,$63.72 ,HOUSE,,LU  ,,LULU,0,0,16,16,TWIN PRINTS CHECKBOOK WALLET,July-14,884,"2 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
12079397,Damage,$36.17 ,$63.72 ,HOUSE,,LU  ,,LULU,0,0,3,3,TWIN PRINTS CHECKBOOK WALLET,July-14,884,"2 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
12096859,Close Out,$37.38 ,$66.60 ,PRIVATE LABEL,,MX  ,,MASSINI ,0,0,56,56,HANNA QUILTED FRONT REINFORCED PU WALLET,July-14,884,"2 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
114567893,Close Out,$140.52 ,$236.40 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,1,1,WINSLOW TOTE,August-14,853,"2 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$149.04 ,$225.12 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,4,4,CLAUDIA HOBO,August-14,853,"2 years, 4 months",HO,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$134.99 ,$209.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,3,3,PIPER TOTE- SMOKE,August-14,853,"2 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$71.51 ,$228.60 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,6,6,FAIRFAX SATCHEL-GREY/DK GREY/LT GREY,August-14,853,"2 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$483.20 ,$733.92 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,PAIGE TOTE,August-14,853,"2 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$593.99 ,"$1,014.60 ",LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,SYDNEYBUCKETCA,August-14,853,"2 years, 4 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$78.30 ,$120.12 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,1,1,COATD CNVS TOTE,August-14,853,"2 years, 4 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$66.75 ,$102.84 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,1,1,COATDCNVSTOTE,August-14,853,"2 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$68.95 ,$108.96 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,"1,713","1,713",WHPU1079WM,August-14,853,"2 years, 4 months",BG,BAGS,BAGS,Ladies,LADIES
12100906,Close Out,$54.36 ,$86.88 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,315,315,QUILTED FLAP WALLET ON A STRING XBODY ,August-14,853,"2 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
12100906,Close Out,$54.36 ,$86.88 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,334,334,QUILTED FLAP WALLET ON A STRING XBODY ,August-14,853,"2 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
12014769,Damage,$47.72 ,$83.04 ,HOUSE,,LU  ,,LULU,0,0,12,12,GLITZ CANVAS ZIP AROUND WALLET,August-14,853,"2 years, 4 months",WT,BAGS,WALLET,Ladies,LADIES
114567893,Stock,$134.99 ,$209.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,9,9,PIPER TOTE- GOLD,September-14,822,"2 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$180.06 ,$294.96 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,LIA 3/4 ZIP WALLET LEATHER-BLACK,September-14,822,"2 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
12100479,Close Out,$103.50 ,$155.16 ,HOUSE,,LU  ,,LULU,0,0,4,4,BEACH BREAK HEAVY CANVAS TOTE,September-14,822,"2 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$570.08 ,$973.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,3,3,HAILEYSATCHELCA,October-14,792,"2 years, 2 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$413.38 ,$621.12 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,48,48,PAIGE HOBO,October-14,792,"2 years, 2 months",HO,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$220.98 ,$387.48 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,SYDNEYMINCRSSCA,October-14,792,"2 years, 2 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$103.56 ,$158.40 ,LICENSE,2.0%,PM  ,LATQ,PLUM,0,0,69,69,STREAMLINE TOTE,October-14,792,"2 years, 2 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$63.24 ,$100.56 ,LICENSE,2.0%,S7  ,LATQ,SPECIAL MARKETS,0,0,"1,452","1,452",CONVERTIBLE HOB,October-14,792,"2 years, 2 months",HO,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$44.98 ,$70.20 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,"2,366","2,366",COATED CANVAS,October-14,792,"2 years, 2 months",TT,BAGS,BAGS,Ladies,LADIES
12096859,Damage,$37.38 ,$66.60 ,PRIVATE LABEL,,MX  ,,MASSINI ,0,0,8,8,HANNA QUILTED FRONT REINFORCED PU WALLET,October-14,792,"2 years, 2 months",WT,BAGS,WALLET,Ladies,LADIES
114567893,Stock,$488.32 ,$733.92 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,PAIGE TOTE,November-14,761,"2 years, 1 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$491.61 ,$862.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,MELANINETOTEBK,November-14,761,"2 years, 1 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$359.39 ,$632.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,MELANIE CROSSBODY-MUSHROOM,November-14,761,"2 years, 1 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$25.09 ,$37.80 ,LICENSE,2.0%,S7  ,LATQ,SPECIAL MARKETS,0,0,12,12,COATD CNVS FLRL,November-14,761,"2 years, 1 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$24.21 ,$37.08 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,540,540,COATED CANVAS S,November-14,761,"2 years, 1 months",TT,BAGS,BAGS,Ladies,LADIES
12106662,Close Out,$73.43 ,$131.04 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,0,1,1,TIE DYE PRINT POLY CANVAS W/PU HANDLE T,November-14,761,"2 years, 1 months",TT,BAGS,BAGS,Ladies,LADIES
12106357,Stock,$110.32 ,$171.96 ,PRIVATE LABEL,,MX  ,,MASSINI ,0,0,180,180,MARA IN STITCHES SATCHEL,November-14,761,"2 years, 1 months",SA,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$149.71 ,$231.12 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,1,1,LOGAN TOTE,December-14,731,"2 years, 0 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$161.47 ,$244.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,4,4,LYNDON TOTE,December-14,731,"2 years, 0 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$574.33 ,$869.40 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,SYDNEY BUCKET,December-14,731,"2 years, 0 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$561.48 ,$994.44 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,LIA BUCKET BLCK,December-14,731,"2 years, 0 months",BG,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$359.39 ,$590.40 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,MELANIE CROSSBODY-BLACK,December-14,731,"2 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Stock,$229.26 ,$422.76 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,174,174,DOUBLE ZIP AROU,December-14,731,"2 years, 0 months",FW,BAGS,SMALL LEATHER,Ladies,LADIES
28716055,Stock,$90.64 ,$148.92 ,LICENSE,2.0%,PM  ,LATQ,PLUM,0,0,231,231,MIDAS TOUCH CROSSBODY,December-14,731,"2 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$46.29 ,$70.20 ,LICENSE,2.0%,WM  ,LATQ,SPECIAL MARKETS,0,0,1,1,COATDCNVSCRSBDY,December-14,731,"2 years, 0 months",BG,BAGS,BAGS,Ladies,LADIES
12100906,Stock,$48.57 ,$79.20 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,832,832,PRINTED PU WALLET ON A STRING XBODY ,December-14,731,"2 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
12099472,Stock,$172.88 ,$317.52 ,HOUSE,,LU  ,,LULU,0,0,18,18,QUILTED TWIN PRINT POLY CANVAS DUFFLE ,December-14,731,"2 years, 0 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12096859,Close Out,$37.38 ,$66.60 ,PRIVATE LABEL,,MX  ,,MASSINI ,0,0,56,56,HANNA QUILTED FRONT REINFORCED PU WALLET,December-14,731,"2 years, 0 months",WT,BAGS,WALLET,Ladies,LADIES
28717959,Close Out,$81.85 ,$127.08 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,17,17,BUCKLE SAFFIANO TOTE,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28718832,Close Out,$162.49 ,$247.32 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,BELLA ZIP HANDBAG,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28716182,Stock,$127.45 ,$205.44 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,150,139,ASST ROMONA DRAWSTRING HANDBAG,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28716561,Stock,$172.36 ,$260.28 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,8,6,JOCELYN PU HOBO,January-15,700,"1 years, 11 months",HO,BAGS,BAGS,Ladies,LADIES
28719439,Stock,$143.14 ,$224.88 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,285,285,MELODY SHOPPER HANDBAG ,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28718895,Made to Order,$140.27 ,$217.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,239,239,RACHAEL REVERSIBLE HANDBAG W/ POUCH ,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28817952,Stock,$221.79 ,$333.72 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,28,28,ANDIE MULTI ZIP LEATHER MINI XBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28818875,Stock,$175.19 ,$266.76 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,10,1,PIPER QUILTED LEATHER CROSSBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
